2018-07-01T04:14:50.848Z - info: Pages built
2018-07-01T04:14:50.891Z - info: Site data built
2018-07-01T04:14:50.904Z - info: Generate Site durationMs=43148
2018-07-01T04:14:50.933Z - info: Serving "C:\repos\nus-cs2103\website-base\_site" at http://127.0.0.1:8080
2018-07-01T07:21:07.647Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsIntermediate\exercises.md
2018-07-01T07:21:07.647Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsIntermediate\q-tick-sequenceDiagram.md
2018-07-01T07:21:07.647Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsIntermediate\q-essay-expainParserFactory.md
2018-07-01T07:21:09.377Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\goTopDown\why\text.md
2018-07-01T07:21:09.377Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\goTopDown\path.md
2018-07-01T07:21:09.381Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\refactoring\how\text.md
2018-07-01T07:21:09.381Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\refactoring\when\text.md
2018-07-01T07:21:09.433Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\refactoring\how\exercises.md
2018-07-01T07:21:09.433Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\refactoring\when\exercises.md
2018-07-01T07:21:09.433Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\refactoring\when\q-tick-compare.md
2018-07-01T07:21:09.653Z - info: Pages rebuilt
2018-07-01T07:21:09.685Z - info: Site data built
